===== Simulation Results =====
Best Fitness (Jain Fairness Index): 0.9564
  User 82 -> Server 6 (Edge)
  User 83 -> Server 3 (Edge)
  User 84 -> Server 1 (Edge)
  User 85 -> Server 1 (Edge)
  User 86 -> Server 4 (Edge)
  User 87 -> Server 4 (Edge)
  User 88 -> Server 6 (Edge)
  User 89 -> Server 6 (Edge)
  User 90 -> Server 2 (Edge)
  User 91 -> Server 3 (Edge)
  User 92 -> Server 2 (Edge)
  User 93 -> Server 3 (Edge)
  User 94 -> Server 0 (Edge)
  User 95 -> Server 6 (Edge)
  User 96 -> Server 0 (Edge)
  User 97 -> Server 6 (Edge)
  User 98 -> Server 4 (Edge)
  User 99 -> Server 4 (Edge)
  User 100 -> Server 5 (Edge)
  User 101 -> Server 3 (Edge)
  User 102 -> Server 0 (Edge)
  User 103 -> Server 5 (Edge)
  User 104 -> Server 3 (Edge)
  User 105 -> Server 1 (Edge)
  User 106 -> Server 0 (Edge)
  User 107 -> Server 5 (Edge)
  User 108 -> Server 1 (Edge)
  User 109 -> Server 0 (Edge)
  User 110 -> Server 1 (Edge)
  User 111 -> Server 4 (Edge)
  User 112 -> Server 5 (Edge)
  User 113 -> Server 1 (Edge)
  User 114 -> Server 2 (Edge)
  User 115 -> Server 1 (Edge)
  User 116 -> Server 7 (Cloud)
  User 117 -> Server 0 (Edge)
  User 118 -> Server 7 (Cloud)
  User 119 -> Server 2 (Edge)
  User 120 -> Server 5 (Edge)
  User 121 -> Server 1 (Edge)
  User 122 -> Server 5 (Edge)
  User 123 -> Server 0 (Edge)
  User 124 -> Server 4 (Edge)
  User 125 -> Server 5 (Edge)
  User 126 -> Server 7 (Cloud)
  User 127 -> Server 4 (Edge)
  User 128 -> Server 2 (Edge)
  User 129 -> Server 4 (Edge)
  User 130 -> Server 2 (Edge)
  User 131 -> Server 5 (Edge)
  User 132 -> Server 0 (Edge)
  User 133 -> Server 2 (Edge)
  User 134 -> Server 2 (Edge)
  User 135 -> Server 5 (Edge)
  User 136 -> Server 5 (Edge)
  User 137 -> Server 4 (Edge)
  User 138 -> Server 4 (Edge)
  User 139 -> Server 2 (Edge)
  User 140 -> Server 4 (Edge)
  User 141 -> Server 4 (Edge)
  User 142 -> Server 4 (Edge)
  User 143 -> Server 5 (Edge)
  User 144 -> Server 5 (Edge)
  User 145 -> Server 7 (Cloud)
  User 146 -> Server 7 (Cloud)
  User 147 -> Server 5 (Edge)
  User 148 -> Server 7 (Cloud)
  User 149 -> Server 5 (Edge)

Total execution time: 25.68 seconds
